timestamp,price,High,Low,Open,trading_volume,symbol
,BTC-USD,BTC-USD,BTC-USD,BTC-USD,BTC-USD,
2025-02-26,84347.0234375,89286.25,82131.8984375,88638.890625,64597492134,BTC-USD
2025-02-27,84704.2265625,87000.78125,83144.9609375,84076.859375,52659591954,BTC-USD
2025-02-28,84373.0078125,85036.3203125,78248.9140625,84705.625,83610570576,BTC-USD
2025-03-01,86031.9140625,86522.3046875,83794.234375,84373.8671875,29190628396,BTC-USD
2025-03-02,94248.3515625,95043.4375,85040.2109375,86036.2578125,58398341092,BTC-USD
2025-03-03,86065.671875,94429.75,85081.3046875,94248.421875,70072228536,BTC-USD
2025-03-04,87222.1953125,88911.2734375,81529.2421875,86064.0703125,68095241474,BTC-USD
2025-03-05,90623.5625,90998.2421875,86379.7734375,87222.953125,50498988027,BTC-USD
2025-03-06,89961.7265625,92804.9375,87852.140625,90622.359375,47749810486,BTC-USD
2025-03-07,86742.671875,91191.046875,84717.6796875,89963.28125,65945677657,BTC-USD
2025-03-08,86154.59375,86847.265625,85247.484375,86742.65625,18206118081,BTC-USD
2025-03-09,80601.0390625,86471.1328125,80052.484375,86154.3046875,30899345977,BTC-USD
2025-03-10,78532.0,83955.9296875,77420.59375,80597.1484375,54061099422,BTC-USD
2025-03-11,82862.2109375,83577.7578125,76624.25,78523.875,54702837196,BTC-USD
2025-03-12,83722.359375,84358.578125,80635.25,82857.375,40353484454,BTC-USD
2025-03-13,81066.703125,84301.6953125,79931.8515625,83724.921875,31412940153,BTC-USD
